               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.017704,           0.0070615,           0.0045859,             0.99404,             0.99419,             0.99389,              0.8643,            0.012812,           0.0041616,            0.001098,            0.007543,            0.007543,            0.007543
                  72,            0.017569,           0.0068846,           0.0046085,             0.99386,             0.99398,              0.9939,             0.86479,            0.012811,           0.0041608,           0.0010942,           0.0074797,           0.0074797,           0.0074797
                  73,            0.017501,           0.0069753,           0.0047274,             0.99386,               0.994,              0.9939,             0.86512,            0.012807,           0.0041591,           0.0010902,            0.007416,            0.007416,            0.007416
                  74,             0.01749,            0.006907,           0.0046389,             0.99383,             0.99404,             0.99392,             0.86488,            0.012801,           0.0041575,           0.0010871,           0.0073518,           0.0073518,           0.0073518
                  75,            0.017352,           0.0068964,           0.0044095,             0.99393,             0.99434,              0.9939,              0.8646,            0.012795,           0.0041558,           0.0010841,           0.0072872,           0.0072872,           0.0072872
                  76,            0.017458,           0.0069281,           0.0044434,             0.99399,             0.99447,              0.9939,             0.86463,            0.012791,           0.0041545,           0.0010831,           0.0072221,           0.0072221,           0.0072221
                  77,             0.01739,            0.006861,           0.0044391,             0.99401,             0.99449,              0.9939,               0.865,            0.012788,           0.0041523,           0.0010827,           0.0071566,           0.0071566,           0.0071566
                  78,            0.017288,            0.006877,           0.0042822,             0.99404,             0.99448,             0.99389,             0.86505,            0.012783,           0.0041492,           0.0010802,           0.0070906,           0.0070906,           0.0070906
                  79,            0.017252,           0.0068373,           0.0043083,             0.99386,             0.99427,             0.99388,             0.86572,            0.012779,           0.0041474,           0.0010774,           0.0070243,           0.0070243,           0.0070243
                  80,            0.017259,           0.0068202,           0.0044892,             0.99415,             0.99406,             0.99389,             0.86634,            0.012776,           0.0041453,           0.0010752,           0.0069576,           0.0069576,           0.0069576
                  81,            0.017254,           0.0068575,           0.0044058,             0.99413,             0.99405,             0.99389,             0.86601,            0.012773,           0.0041432,           0.0010736,           0.0068906,           0.0068906,           0.0068906
                  82,            0.017138,           0.0068304,           0.0043243,              0.9942,             0.99404,              0.9939,             0.86564,            0.012771,           0.0041412,           0.0010722,           0.0068232,           0.0068232,           0.0068232
                  83,            0.017084,           0.0068215,           0.0043679,             0.99425,             0.99404,              0.9939,             0.86622,            0.012767,           0.0041396,             0.00107,           0.0067555,           0.0067555,           0.0067555
                  84,            0.017052,           0.0068347,           0.0041615,             0.99444,             0.99388,             0.99391,             0.86591,            0.012761,           0.0041384,           0.0010663,           0.0066874,           0.0066874,           0.0066874
                  85,             0.01694,           0.0067423,           0.0041676,             0.99458,             0.99428,             0.99391,             0.86654,            0.012758,           0.0041367,           0.0010627,           0.0066191,           0.0066191,           0.0066191
                  86,            0.016981,           0.0067562,            0.004148,             0.99443,             0.99409,              0.9939,             0.86585,            0.012755,           0.0041343,           0.0010596,           0.0065505,           0.0065505,           0.0065505
                  87,            0.016913,           0.0067388,           0.0042073,             0.99471,             0.99435,             0.99391,             0.86573,            0.012749,           0.0041318,           0.0010547,           0.0064816,           0.0064816,           0.0064816
                  88,            0.016894,           0.0067144,           0.0040532,             0.99473,             0.99437,              0.9939,             0.86606,            0.012743,           0.0041281,           0.0010505,           0.0064125,           0.0064125,           0.0064125
                  89,            0.016778,           0.0067063,           0.0040508,             0.99472,              0.9944,             0.99391,             0.86599,            0.012739,           0.0041259,           0.0010467,           0.0063432,           0.0063432,           0.0063432
                  90,            0.016879,           0.0066513,           0.0041383,             0.99471,             0.99434,             0.99391,             0.86654,            0.012735,           0.0041229,            0.001048,           0.0062737,           0.0062737,           0.0062737
                  91,            0.016764,           0.0067248,           0.0041625,             0.99518,             0.99392,              0.9939,             0.86645,            0.012732,           0.0041202,           0.0010488,            0.006204,            0.006204,            0.006204
                  92,             0.01678,           0.0067296,           0.0039968,             0.99522,              0.9939,              0.9939,             0.86608,            0.012727,           0.0041177,           0.0010456,           0.0061341,           0.0061341,           0.0061341
                  93,            0.016662,           0.0066694,           0.0040034,             0.99533,             0.99386,             0.99391,             0.86596,            0.012723,           0.0041146,           0.0010419,            0.006064,            0.006064,            0.006064
                  94,            0.016559,           0.0066098,            0.003977,               0.995,             0.99427,             0.99391,             0.86622,            0.012718,           0.0041122,           0.0010373,           0.0059938,           0.0059938,           0.0059938
                  95,             0.01659,           0.0067403,           0.0041689,             0.99509,             0.99426,             0.99392,             0.86642,            0.012713,           0.0041103,           0.0010329,           0.0059235,           0.0059235,           0.0059235
                  96,             0.01656,           0.0065781,           0.0039706,             0.99508,             0.99451,             0.99392,             0.86618,            0.012707,           0.0041083,           0.0010294,           0.0058531,           0.0058531,           0.0058531
                  97,            0.016541,            0.006661,            0.003993,             0.99537,             0.99429,             0.99393,             0.86695,            0.012703,           0.0041057,           0.0010264,           0.0057826,           0.0057826,           0.0057826
                  98,             0.01649,           0.0066228,           0.0038589,             0.99562,              0.9945,             0.99393,             0.86693,              0.0127,           0.0041033,           0.0010233,            0.005712,            0.005712,            0.005712
                  99,            0.016335,           0.0065834,           0.0038812,             0.99564,             0.99444,             0.99393,             0.86648,            0.012696,           0.0041011,           0.0010208,           0.0056413,           0.0056413,           0.0056413
                 100,            0.016367,           0.0066293,           0.0038759,             0.99568,              0.9944,             0.99394,             0.86693,            0.012694,           0.0040986,           0.0010163,           0.0055707,           0.0055707,           0.0055707
                 101,            0.016244,           0.0065571,           0.0038234,             0.99567,             0.99442,             0.99396,             0.86694,            0.012691,           0.0040967,           0.0010125,              0.0055,              0.0055,              0.0055
                 102,            0.016339,           0.0066428,           0.0038471,             0.99549,             0.99465,             0.99397,             0.86728,            0.012689,           0.0040948,           0.0010102,           0.0054293,           0.0054293,           0.0054293
                 103,            0.016284,           0.0066018,            0.003733,             0.99543,             0.99466,             0.99399,             0.86754,            0.012687,           0.0040935,           0.0010091,           0.0053587,           0.0053587,           0.0053587
