               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,            0.014144,           0.0057387,           0.0028392,             0.99676,             0.99707,             0.99467,             0.87919,            0.011874,           0.0037698,           0.0004612,           0.0014905,           0.0014905,           0.0014905
                  87,            0.014089,            0.005728,           0.0027884,             0.99706,             0.99684,             0.99467,             0.87937,             0.01187,           0.0037672,          0.00045566,           0.0014283,           0.0014283,           0.0014283
                  88,            0.014064,            0.005721,           0.0027913,             0.99726,             0.99669,             0.99469,             0.87928,            0.011866,           0.0037668,          0.00044696,           0.0013701,           0.0013701,           0.0013701
                  89,               0.014,           0.0057102,           0.0027414,             0.99726,              0.9967,             0.99469,             0.87947,            0.011853,           0.0037634,          0.00044889,            0.001316,            0.001316,            0.001316
                  90,            0.013965,           0.0056954,           0.0027307,             0.99726,             0.99673,             0.99468,             0.87964,            0.011849,           0.0037621,          0.00044503,            0.001266,            0.001266,            0.001266
                  91,            0.013932,           0.0056863,           0.0026926,             0.99711,             0.99676,             0.99468,             0.87974,            0.011841,           0.0037586,           0.0004401,           0.0012202,           0.0012202,           0.0012202
                  92,            0.013891,           0.0056699,           0.0026826,             0.99698,             0.99705,             0.99469,             0.87953,             0.01184,           0.0037586,          0.00043601,           0.0011787,           0.0011787,           0.0011787
                  93,            0.013867,           0.0056553,           0.0026836,             0.99741,             0.99664,             0.99469,             0.87969,            0.011834,           0.0037539,          0.00043108,           0.0011414,           0.0011414,           0.0011414
                  94,            0.013818,           0.0056482,           0.0026417,             0.99731,             0.99674,             0.99469,             0.87991,            0.011823,           0.0037524,          0.00042658,           0.0011084,           0.0011084,           0.0011084
                  95,            0.013806,            0.005645,           0.0026285,             0.99691,              0.9972,             0.99471,             0.88004,             0.01182,            0.003752,          0.00042606,           0.0010797,           0.0010797,           0.0010797
                  96,            0.013785,           0.0056266,           0.0026208,             0.99708,             0.99702,             0.99471,                0.88,            0.011818,           0.0037524,          0.00042032,           0.0010554,           0.0010554,           0.0010554
                  97,             0.01377,           0.0056313,           0.0026433,             0.99756,             0.99662,             0.99468,             0.88012,            0.011814,           0.0037496,          0.00041656,           0.0010355,           0.0010355,           0.0010355
                  98,            0.013763,           0.0056286,            0.002596,               0.997,             0.99733,             0.99469,             0.88025,            0.011801,           0.0037439,          0.00041408,             0.00102,             0.00102,             0.00102
                  99,            0.013753,           0.0056093,           0.0026116,              0.9973,             0.99691,             0.99469,             0.88049,            0.011799,           0.0037426,          0.00041487,           0.0010089,           0.0010089,           0.0010089
