               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 148,            0.024436,            0.013261,           0.0029304,             0.88404,             0.91688,             0.94486,             0.70745,            0.014902,           0.0054145,          0.00087973,           0.0073195,           0.0073195,           0.0073195
                 149,            0.024659,            0.013382,           0.0025466,             0.88229,             0.91832,             0.94496,             0.70792,             0.01489,           0.0054112,          0.00088084,           0.0072872,           0.0072872,           0.0072872
                 150,            0.024873,            0.013353,           0.0029198,             0.88421,             0.91697,             0.94505,             0.70817,            0.014879,           0.0054074,          0.00088191,           0.0072547,           0.0072547,           0.0072547
                 151,            0.024517,             0.01309,           0.0023041,             0.88285,             0.91832,             0.94498,             0.70801,            0.014866,           0.0054038,          0.00087937,           0.0072221,           0.0072221,           0.0072221
                 152,            0.024515,             0.01308,           0.0024681,             0.88529,             0.91677,             0.94506,             0.70843,            0.014851,           0.0054009,          0.00087684,           0.0071894,           0.0071894,           0.0071894
                 153,            0.024545,            0.013425,           0.0027648,             0.88462,             0.91703,             0.94507,             0.70877,            0.014834,           0.0053974,          0.00087303,           0.0071566,           0.0071566,           0.0071566
                 154,            0.025476,            0.013922,           0.0035485,             0.88012,             0.92174,             0.94511,              0.7093,            0.014825,           0.0053947,          0.00086406,           0.0071236,           0.0071236,           0.0071236
                 155,            0.025008,            0.013539,           0.0027186,             0.88417,             0.92019,             0.94519,             0.70905,            0.014824,           0.0053918,          0.00085159,           0.0070906,           0.0070906,           0.0070906
                 156,            0.023998,            0.013102,           0.0020549,             0.88527,             0.91807,             0.94522,             0.70854,            0.014818,           0.0053895,          0.00084422,           0.0070575,           0.0070575,           0.0070575
                 157,            0.024259,            0.013246,           0.0028012,             0.88551,             0.91718,              0.9451,             0.70926,            0.014813,           0.0053868,          0.00084067,           0.0070243,           0.0070243,           0.0070243
                 158,            0.024366,            0.013453,           0.0030334,             0.88019,             0.92302,             0.94503,              0.7091,            0.014811,           0.0053841,          0.00084017,            0.006991,            0.006991,            0.006991
                 159,            0.023838,            0.013095,           0.0026506,             0.88289,             0.92107,             0.94528,             0.70905,            0.014807,           0.0053807,           0.0008397,           0.0069576,           0.0069576,           0.0069576
                 160,            0.024122,            0.013022,           0.0022717,             0.88533,             0.91849,             0.94536,             0.70942,            0.014805,           0.0053769,           0.0008375,           0.0069241,           0.0069241,           0.0069241
                 161,            0.024519,            0.013342,           0.0030443,             0.88365,                0.92,             0.94552,             0.70994,            0.014803,           0.0053732,           0.0008335,           0.0068906,           0.0068906,           0.0068906
                 162,            0.023949,            0.013021,           0.0024326,             0.88447,             0.91969,             0.94572,              0.7094,            0.014804,           0.0053698,          0.00083029,           0.0068569,           0.0068569,           0.0068569
                 163,            0.024449,            0.013138,           0.0023959,             0.88486,             0.91859,             0.94575,             0.70898,            0.014798,           0.0053673,          0.00082896,           0.0068232,           0.0068232,           0.0068232
                 164,            0.024514,            0.013431,           0.0031321,             0.88043,             0.92258,             0.94548,             0.70973,            0.014793,           0.0053646,           0.0008263,           0.0067894,           0.0067894,           0.0067894
                 165,            0.023933,            0.013035,           0.0024352,             0.88439,             0.91842,             0.94586,             0.70982,            0.014788,           0.0053614,          0.00082465,           0.0067555,           0.0067555,           0.0067555
                 166,            0.023658,            0.012883,           0.0021811,             0.89375,             0.90975,             0.94609,             0.71071,             0.01478,           0.0053576,          0.00082258,           0.0067215,           0.0067215,           0.0067215
                 167,             0.02409,            0.013163,           0.0026244,             0.88892,             0.91294,             0.94585,             0.71066,            0.014771,           0.0053541,          0.00082083,           0.0066874,           0.0066874,           0.0066874
                 168,            0.024038,            0.013111,           0.0022149,             0.89218,             0.90906,             0.94584,             0.71164,            0.014769,           0.0053512,           0.0008191,           0.0066533,           0.0066533,           0.0066533
                 169,            0.025015,            0.013643,           0.0031992,             0.89215,             0.90965,             0.94575,             0.71176,            0.014768,           0.0053493,          0.00081953,           0.0066191,           0.0066191,           0.0066191
                 170,            0.024273,            0.013504,           0.0028726,              0.8792,             0.92172,             0.94569,             0.71151,            0.014771,           0.0053485,          0.00081974,           0.0065848,           0.0065848,           0.0065848
                 171,            0.024507,            0.013426,           0.0031113,              0.8913,             0.90874,             0.94584,             0.71102,            0.014765,           0.0053464,          0.00082354,           0.0065505,           0.0065505,           0.0065505
                 172,            0.024321,            0.013342,           0.0026005,             0.89353,             0.90724,             0.94572,             0.71125,            0.014755,           0.0053451,          0.00082766,           0.0065161,           0.0065161,           0.0065161
                 173,            0.023805,            0.012804,           0.0020846,             0.89295,             0.90724,             0.94583,             0.71126,            0.014746,           0.0053427,          0.00082966,           0.0064816,           0.0064816,           0.0064816
                 174,            0.023401,            0.012767,           0.0021358,             0.89277,             0.90752,             0.94582,             0.71168,             0.01474,           0.0053395,          0.00083358,           0.0064471,           0.0064471,           0.0064471
                 175,            0.023481,            0.012723,           0.0022247,              0.8933,             0.90732,             0.94582,             0.71182,            0.014731,           0.0053363,          0.00083722,           0.0064125,           0.0064125,           0.0064125
                 176,            0.023526,             0.01273,           0.0021281,             0.89314,             0.90709,             0.94577,             0.71251,            0.014722,           0.0053334,          0.00083636,           0.0063779,           0.0063779,           0.0063779
                 177,             0.02318,            0.012649,           0.0022052,             0.89339,             0.90712,             0.94582,              0.7131,            0.014714,           0.0053302,          0.00083599,           0.0063432,           0.0063432,           0.0063432
                 178,            0.023622,             0.01293,           0.0025067,             0.89674,             0.90299,               0.946,             0.71367,            0.014702,           0.0053266,          0.00083646,           0.0063085,           0.0063085,           0.0063085
                 179,            0.023359,            0.012787,           0.0023685,             0.89398,             0.90403,             0.94573,             0.71427,             0.01469,           0.0053235,          0.00083745,           0.0062737,           0.0062737,           0.0062737
                 180,            0.023666,            0.012951,           0.0024573,             0.88849,             0.90938,             0.94576,             0.71473,            0.014679,           0.0053205,          0.00083811,           0.0062388,           0.0062388,           0.0062388
                 181,            0.023097,            0.012767,           0.0020905,             0.89409,             0.90427,             0.94572,              0.7151,             0.01467,           0.0053176,          0.00083837,            0.006204,            0.006204,            0.006204
                 182,            0.023212,            0.012714,           0.0023942,             0.89438,             0.90324,             0.94567,             0.71495,            0.014663,           0.0053141,          0.00084061,            0.006169,            0.006169,            0.006169
                 183,            0.023545,            0.012749,           0.0023656,             0.89301,             0.90566,             0.94553,             0.71512,            0.014654,            0.005312,          0.00084139,           0.0061341,           0.0061341,           0.0061341
                 184,              0.0235,            0.012709,           0.0023876,             0.89515,              0.9055,             0.94586,             0.71581,             0.01465,           0.0053098,          0.00084044,            0.006099,            0.006099,            0.006099
                 185,            0.023471,            0.012717,           0.0021944,             0.89568,             0.90441,             0.94579,             0.71603,            0.014648,           0.0053082,          0.00083893,            0.006064,            0.006064,            0.006064
                 186,            0.023525,            0.012921,           0.0025585,              0.8935,             0.90721,             0.94582,             0.71692,            0.014645,            0.005306,          0.00083862,           0.0060289,           0.0060289,           0.0060289
                 187,            0.023355,            0.012835,           0.0023843,             0.89298,             0.90868,             0.94564,             0.71689,            0.014638,           0.0053039,          0.00084314,           0.0059938,           0.0059938,           0.0059938
                 188,            0.023161,            0.012596,           0.0022181,             0.89374,             0.90844,             0.94576,             0.71704,            0.014626,           0.0053016,          0.00084715,           0.0059587,           0.0059587,           0.0059587
                 189,            0.023372,            0.012816,           0.0024594,             0.89312,             0.90975,              0.9458,             0.71725,            0.014618,            0.005299,          0.00085302,           0.0059235,           0.0059235,           0.0059235
                 190,            0.023165,            0.012586,           0.0022018,             0.89325,             0.91026,              0.9457,             0.71747,            0.014608,           0.0052967,          0.00085671,           0.0058883,           0.0058883,           0.0058883
                 191,            0.023133,            0.012559,           0.0022161,              0.8935,             0.91135,             0.94569,             0.71744,            0.014601,           0.0052945,          0.00086174,           0.0058531,           0.0058531,           0.0058531
                 192,            0.022567,            0.012622,            0.002122,             0.89474,             0.91051,             0.94575,             0.71821,            0.014595,           0.0052912,          0.00086525,           0.0058178,           0.0058178,           0.0058178
                 193,            0.022766,            0.012382,           0.0018835,             0.89506,             0.90952,             0.94576,              0.7185,            0.014593,           0.0052881,          0.00086775,           0.0057826,           0.0057826,           0.0057826
                 194,            0.022973,            0.012747,           0.0022997,             0.89465,             0.90862,              0.9457,             0.71903,            0.014589,            0.005285,          0.00087042,           0.0057473,           0.0057473,           0.0057473
                 195,            0.022896,            0.012531,           0.0021783,             0.89096,             0.91409,              0.9459,              0.7195,            0.014583,           0.0052813,          0.00087226,            0.005712,            0.005712,            0.005712
                 196,            0.022819,            0.012744,           0.0024448,             0.89271,             0.91337,             0.94626,             0.71952,            0.014581,           0.0052772,          0.00086978,           0.0056767,           0.0056767,           0.0056767
                 197,            0.023025,            0.012721,            0.002625,             0.89399,             0.91335,             0.94667,             0.71952,             0.01458,            0.005274,          0.00087008,           0.0056413,           0.0056413,           0.0056413
                 198,            0.023596,            0.012755,           0.0024903,             0.89379,             0.91373,             0.94656,             0.72056,             0.01458,           0.0052711,          0.00086881,            0.005606,            0.005606,            0.005606
                 199,            0.022927,             0.01264,           0.0024031,             0.89374,             0.91307,             0.94644,             0.72046,            0.014578,           0.0052687,          0.00087012,           0.0055707,           0.0055707,           0.0055707
                 200,            0.022968,            0.012609,           0.0025879,             0.89031,             0.91695,              0.9466,             0.72069,            0.014576,           0.0052657,           0.0008727,           0.0055353,           0.0055353,           0.0055353
                 201,            0.022778,            0.012754,           0.0023527,             0.89179,              0.9147,             0.94699,             0.72087,             0.01457,           0.0052638,          0.00087696,              0.0055,              0.0055,              0.0055
                 202,            0.022934,            0.012432,           0.0021064,             0.88709,              0.9191,              0.9469,             0.72152,            0.014566,           0.0052613,          0.00088235,           0.0054647,           0.0054647,           0.0054647
                 203,            0.022394,            0.012317,           0.0020132,             0.89781,             0.90745,             0.94713,             0.72192,            0.014559,           0.0052591,          0.00088495,           0.0054293,           0.0054293,           0.0054293
                 204,            0.022901,            0.012666,           0.0024256,             0.89617,             0.90913,             0.94702,             0.72255,            0.014559,           0.0052575,          0.00088542,            0.005394,            0.005394,            0.005394
                 205,            0.022714,            0.012421,           0.0022001,             0.89823,             0.90805,             0.94716,             0.72276,            0.014556,           0.0052555,          0.00088365,           0.0053587,           0.0053587,           0.0053587
                 206,            0.022895,            0.012537,            0.002204,              0.8987,             0.90737,             0.94727,             0.72319,            0.014555,           0.0052541,          0.00088506,           0.0053233,           0.0053233,           0.0053233
                 207,            0.022745,            0.012507,           0.0022991,             0.90072,             0.90653,             0.94755,             0.72329,            0.014552,           0.0052524,          0.00088327,            0.005288,            0.005288,            0.005288
                 208,            0.022568,            0.012434,           0.0023505,             0.90089,             0.90619,             0.94772,             0.72343,            0.014551,           0.0052512,          0.00088157,           0.0052527,           0.0052527,           0.0052527
                 209,             0.02248,            0.012328,           0.0019784,             0.90249,             0.90438,             0.94767,             0.72374,            0.014546,           0.0052505,          0.00088224,           0.0052174,           0.0052174,           0.0052174
                 210,            0.022235,             0.01217,           0.0018182,             0.90151,             0.90567,             0.94761,             0.72393,            0.014546,           0.0052487,          0.00088275,           0.0051822,           0.0051822,           0.0051822
                 211,            0.022249,            0.012266,           0.0018102,             0.89328,             0.91303,             0.94741,             0.72428,            0.014541,           0.0052473,          0.00088241,           0.0051469,           0.0051469,           0.0051469
                 212,            0.021889,            0.012305,           0.0022779,             0.89758,             0.90793,             0.94738,             0.72393,             0.01454,           0.0052464,          0.00088173,           0.0051117,           0.0051117,           0.0051117
                 213,            0.022114,            0.012181,           0.0020177,             0.89855,              0.9075,             0.94734,             0.72355,             0.01453,           0.0052454,          0.00088194,           0.0050765,           0.0050765,           0.0050765
                 214,            0.022332,             0.01247,           0.0021941,             0.89813,             0.90697,             0.94736,             0.72384,            0.014528,           0.0052437,          0.00088291,           0.0050413,           0.0050413,           0.0050413
                 215,            0.022333,            0.012326,           0.0022091,             0.89924,             0.90618,             0.94735,              0.7241,            0.014524,           0.0052418,          0.00088343,           0.0050062,           0.0050062,           0.0050062
                 216,            0.022398,            0.012224,           0.0018595,             0.89785,              0.9079,             0.94745,             0.72452,            0.014517,           0.0052392,          0.00088025,           0.0049711,           0.0049711,           0.0049711
                 217,            0.022086,            0.012111,           0.0018009,             0.89721,             0.90984,             0.94766,             0.72552,            0.014511,           0.0052366,          0.00088305,            0.004936,            0.004936,            0.004936
                 218,            0.021908,             0.01221,            0.001752,             0.90157,             0.90645,             0.94781,             0.72492,            0.014504,           0.0052342,          0.00088504,            0.004901,            0.004901,            0.004901
                 219,            0.022042,             0.01203,           0.0019654,             0.90161,             0.90669,             0.94776,             0.72509,            0.014495,           0.0052319,          0.00088583,           0.0048659,           0.0048659,           0.0048659
                 220,            0.022201,             0.01216,           0.0022383,             0.90251,             0.90576,             0.94766,              0.7255,            0.014486,           0.0052298,          0.00088943,            0.004831,            0.004831,            0.004831
                 221,            0.021638,            0.012123,           0.0019404,             0.90344,              0.9059,             0.94764,             0.72641,            0.014479,           0.0052281,          0.00089679,            0.004796,            0.004796,            0.004796
                 222,            0.022103,            0.012022,           0.0018697,             0.90335,             0.90527,              0.9472,             0.72623,            0.014472,            0.005226,          0.00089865,           0.0047612,           0.0047612,           0.0047612
                 223,            0.021747,            0.012103,           0.0019479,             0.90556,             0.90418,             0.94718,             0.72666,            0.014466,           0.0052238,          0.00090185,           0.0047263,           0.0047263,           0.0047263
                 224,            0.022079,            0.012116,           0.0018974,             0.90277,             0.90667,             0.94713,             0.72716,             0.01446,           0.0052215,          0.00090349,           0.0046915,           0.0046915,           0.0046915
                 225,            0.021977,             0.01219,           0.0024518,             0.90323,             0.90641,             0.94719,             0.72758,            0.014455,           0.0052201,          0.00090817,           0.0046568,           0.0046568,           0.0046568
                 226,            0.021977,            0.012103,           0.0022568,             0.90319,             0.90726,             0.94723,             0.72806,            0.014452,           0.0052187,          0.00091225,           0.0046221,           0.0046221,           0.0046221
                 227,            0.021962,            0.012028,           0.0018277,             0.90525,             0.90551,             0.94728,             0.72837,            0.014447,           0.0052172,          0.00091521,           0.0045875,           0.0045875,           0.0045875
                 228,            0.021938,            0.012297,           0.0021701,             0.90566,             0.90587,             0.94753,             0.72796,            0.014442,           0.0052156,          0.00091566,           0.0045529,           0.0045529,           0.0045529
                 229,            0.021876,            0.012025,           0.0019824,             0.90739,             0.90505,             0.94746,             0.72752,             0.01444,           0.0052139,          0.00091495,           0.0045184,           0.0045184,           0.0045184
                 230,            0.021808,            0.011949,           0.0020702,             0.90671,             0.90571,             0.94745,              0.7281,            0.014438,            0.005213,          0.00091701,           0.0044839,           0.0044839,           0.0044839
                 231,            0.021487,            0.011971,           0.0019888,             0.90625,             0.90637,              0.9475,             0.72823,            0.014429,           0.0052116,          0.00091992,           0.0044495,           0.0044495,           0.0044495
                 232,            0.021631,            0.011864,           0.0019372,             0.90392,             0.90707,             0.94753,             0.72851,            0.014428,           0.0052109,          0.00092102,           0.0044152,           0.0044152,           0.0044152
                 233,            0.021185,            0.011821,           0.0019254,             0.90782,             0.90294,             0.94744,             0.72837,            0.014425,           0.0052108,           0.0009195,           0.0043809,           0.0043809,           0.0043809
                 234,            0.021153,            0.011884,           0.0017887,             0.90557,             0.90586,             0.94734,             0.72888,            0.014423,           0.0052104,          0.00091938,           0.0043467,           0.0043467,           0.0043467
                 235,            0.021462,            0.011907,           0.0020473,             0.90469,             0.90671,             0.94728,             0.72905,             0.01442,           0.0052104,          0.00092043,           0.0043126,           0.0043126,           0.0043126
                 236,            0.021355,            0.011921,           0.0017634,             0.90473,             0.90659,              0.9472,             0.72943,             0.01442,           0.0052097,          0.00092267,           0.0042785,           0.0042785,           0.0042785
                 237,            0.021628,            0.012004,           0.0017207,             0.90532,             0.90627,             0.94734,             0.73001,            0.014413,           0.0052092,          0.00092304,           0.0042445,           0.0042445,           0.0042445
                 238,            0.021228,            0.011725,           0.0016455,             0.90397,             0.90755,             0.94742,             0.73013,            0.014407,           0.0052077,          0.00092487,           0.0042106,           0.0042106,           0.0042106
                 239,            0.021408,            0.011815,           0.0017871,             0.90857,             0.90417,             0.94761,             0.73015,            0.014403,           0.0052069,          0.00092456,           0.0041768,           0.0041768,           0.0041768
                 240,            0.021187,            0.011781,           0.0018109,               0.905,             0.90788,             0.94764,             0.73057,            0.014397,           0.0052066,          0.00092503,           0.0041431,           0.0041431,           0.0041431
                 241,            0.021591,            0.011935,           0.0019777,             0.90509,             0.90901,             0.94778,             0.73066,            0.014387,           0.0052064,          0.00092391,           0.0041094,           0.0041094,           0.0041094
                 242,            0.021505,             0.01211,           0.0022018,             0.90682,             0.90758,             0.94772,             0.73072,            0.014378,            0.005206,          0.00092502,           0.0040759,           0.0040759,           0.0040759
                 243,            0.021659,            0.011975,           0.0020232,             0.90607,             0.90848,             0.94771,              0.7309,            0.014366,           0.0052041,          0.00092492,           0.0040424,           0.0040424,           0.0040424
                 244,            0.021443,            0.011904,           0.0019947,             0.90657,              0.9082,             0.94782,             0.73082,            0.014354,           0.0052015,          0.00092529,            0.004009,            0.004009,            0.004009
                 245,            0.021042,            0.011743,           0.0016682,             0.90681,             0.90619,             0.94777,             0.73164,            0.014345,           0.0051997,          0.00092523,           0.0039757,           0.0039757,           0.0039757
                 246,            0.021058,            0.011585,           0.0014816,             0.90738,             0.90605,             0.94799,              0.7315,            0.014335,            0.005198,          0.00092427,           0.0039425,           0.0039425,           0.0039425
                 247,            0.021186,            0.011783,           0.0018181,             0.90574,             0.90625,             0.94791,             0.73203,             0.01433,           0.0051961,          0.00092075,           0.0039094,           0.0039094,           0.0039094
                 248,            0.021245,            0.011627,           0.0018175,             0.90573,             0.90688,             0.94822,             0.73219,            0.014321,           0.0051945,          0.00092466,           0.0038764,           0.0038764,           0.0038764
                 249,             0.02113,            0.011613,           0.0015739,             0.90533,             0.90611,             0.94798,             0.73263,            0.014312,           0.0051924,          0.00092804,           0.0038434,           0.0038434,           0.0038434
                 250,            0.020787,            0.011512,           0.0015644,             0.90465,             0.90656,              0.9478,             0.73316,              0.0143,           0.0051908,          0.00093224,           0.0038106,           0.0038106,           0.0038106
                 251,            0.021244,            0.011732,           0.0017918,             0.90465,             0.90677,             0.94777,             0.73379,            0.014289,            0.005189,           0.0009328,           0.0037779,           0.0037779,           0.0037779
                 252,            0.021138,            0.011874,            0.001623,             0.90528,             0.90589,             0.94835,             0.73421,             0.01428,           0.0051876,          0.00093492,           0.0037453,           0.0037453,           0.0037453
                 253,             0.02112,            0.011682,            0.001916,             0.90627,             0.90364,             0.94844,              0.7345,            0.014273,           0.0051863,          0.00093766,           0.0037128,           0.0037128,           0.0037128
                 254,            0.020894,            0.011602,           0.0018227,             0.88818,             0.92259,             0.94851,             0.73516,            0.014263,           0.0051845,          0.00093594,           0.0036805,           0.0036805,           0.0036805
                 255,            0.020939,            0.011638,           0.0018498,             0.90602,              0.9054,             0.94848,             0.73537,            0.014248,           0.0051829,          0.00093922,           0.0036482,           0.0036482,           0.0036482
                 256,             0.02127,            0.011729,           0.0018361,              0.8869,             0.92465,             0.94847,             0.73572,            0.014233,           0.0051814,          0.00094351,            0.003616,            0.003616,            0.003616
                 257,            0.021054,            0.011702,           0.0019162,             0.88731,             0.92441,             0.94859,             0.73547,             0.01422,           0.0051799,           0.0009462,            0.003584,            0.003584,            0.003584
                 258,            0.020452,            0.011566,           0.0015209,             0.88647,              0.9242,             0.94853,             0.73582,            0.014209,           0.0051792,          0.00095236,           0.0035521,           0.0035521,           0.0035521
                 259,            0.020477,            0.011402,           0.0015776,             0.90596,             0.90622,             0.94884,              0.7361,            0.014203,           0.0051778,          0.00096106,           0.0035203,           0.0035203,           0.0035203
                 260,            0.020506,            0.011404,           0.0017015,             0.90585,             0.90625,             0.94895,              0.7363,            0.014193,           0.0051767,          0.00096415,           0.0034886,           0.0034886,           0.0034886
                 261,            0.020754,            0.011758,           0.0019953,             0.90666,             0.90671,             0.94894,             0.73627,            0.014182,           0.0051764,          0.00096985,            0.003457,            0.003457,            0.003457
                 262,            0.020803,            0.011698,           0.0017836,             0.90863,             0.90629,             0.94906,             0.73675,            0.014176,            0.005176,          0.00097106,           0.0034256,           0.0034256,           0.0034256
                 263,            0.020743,            0.011521,           0.0018574,             0.90879,             0.90611,             0.94899,             0.73688,            0.014166,           0.0051754,          0.00097373,           0.0033943,           0.0033943,           0.0033943
                 264,            0.020522,            0.011438,           0.0016645,             0.90842,             0.90659,             0.94904,             0.73736,            0.014161,           0.0051743,          0.00098135,           0.0033631,           0.0033631,           0.0033631
                 265,            0.020793,            0.011424,           0.0015337,             0.90847,              0.9056,             0.94905,             0.73795,             0.01416,           0.0051746,          0.00099281,           0.0033321,           0.0033321,           0.0033321
                 266,            0.020469,            0.011295,           0.0016805,             0.90615,             0.90596,             0.94879,             0.73781,            0.014156,           0.0051746,           0.0010009,           0.0033012,           0.0033012,           0.0033012
                 267,            0.020682,            0.011328,           0.0015601,             0.88621,             0.92681,             0.94913,              0.7377,            0.014157,           0.0051749,           0.0010046,           0.0032704,           0.0032704,           0.0032704
                 268,            0.020331,            0.011305,           0.0014101,             0.88589,             0.92582,             0.94892,             0.73812,            0.014155,           0.0051751,           0.0010061,           0.0032398,           0.0032398,           0.0032398
                 269,            0.020565,            0.011441,           0.0021618,             0.88783,             0.92446,             0.94892,             0.73775,            0.014152,           0.0051754,           0.0010103,           0.0032093,           0.0032093,           0.0032093
                 270,            0.020269,            0.011432,           0.0016316,             0.88951,             0.92317,             0.94901,             0.73759,            0.014148,           0.0051751,           0.0010091,            0.003179,            0.003179,            0.003179
                 271,            0.020203,            0.011242,           0.0017436,             0.89026,              0.9239,             0.94947,             0.73717,             0.01414,           0.0051754,           0.0010146,           0.0031488,           0.0031488,           0.0031488
                 272,            0.020079,            0.011268,           0.0014566,             0.89064,             0.92334,             0.94943,             0.73724,            0.014135,           0.0051757,           0.0010192,           0.0031187,           0.0031187,           0.0031187
                 273,             0.01985,            0.011144,           0.0013041,             0.89068,              0.9229,             0.94941,             0.73748,            0.014129,           0.0051751,           0.0010255,           0.0030888,           0.0030888,           0.0030888
                 274,            0.019809,            0.011085,            0.001209,             0.89065,             0.92377,             0.94949,             0.73803,            0.014129,           0.0051755,           0.0010269,            0.003059,            0.003059,            0.003059
                 275,            0.019712,            0.011035,           0.0013716,             0.89199,             0.92365,             0.94955,             0.73821,            0.014128,           0.0051761,           0.0010339,           0.0030294,           0.0030294,           0.0030294
                 276,            0.019824,             0.01097,           0.0014132,             0.89269,             0.92231,             0.94958,             0.73781,            0.014126,            0.005176,           0.0010431,           0.0029999,           0.0029999,           0.0029999
                 277,            0.019608,            0.011144,           0.0013553,             0.89152,             0.92281,             0.94967,             0.73806,            0.014123,           0.0051764,            0.001048,           0.0029706,           0.0029706,           0.0029706
                 278,            0.019789,            0.011075,           0.0013914,               0.897,             0.91797,             0.94961,             0.73783,            0.014119,           0.0051769,           0.0010525,           0.0029415,           0.0029415,           0.0029415
                 279,            0.019573,            0.011088,           0.0014704,             0.89282,              0.9229,             0.94966,              0.7385,            0.014116,           0.0051771,           0.0010586,           0.0029125,           0.0029125,           0.0029125
                 280,            0.019737,            0.011126,           0.0013585,             0.89954,             0.91662,              0.9497,             0.73809,            0.014114,           0.0051767,           0.0010627,           0.0028836,           0.0028836,           0.0028836
                 281,            0.019817,            0.011108,           0.0017092,             0.89947,             0.91675,             0.94986,             0.73833,             0.01411,           0.0051773,           0.0010705,            0.002855,            0.002855,            0.002855
                 282,            0.019702,            0.011032,             0.00129,             0.89336,             0.92298,             0.94991,             0.73851,            0.014109,           0.0051776,           0.0010805,           0.0028265,           0.0028265,           0.0028265
                 283,            0.019758,            0.011238,           0.0019009,             0.89322,             0.92293,             0.95003,             0.73881,            0.014108,           0.0051778,           0.0010882,           0.0027981,           0.0027981,           0.0027981
                 284,            0.019609,            0.010997,           0.0014794,             0.89973,             0.91651,             0.95004,             0.73932,            0.014108,           0.0051776,            0.001091,           0.0027699,           0.0027699,           0.0027699
                 285,            0.019607,            0.010956,           0.0016535,             0.89941,             0.91697,             0.95003,              0.7395,            0.014103,           0.0051782,           0.0010954,           0.0027419,           0.0027419,           0.0027419
                 286,            0.019527,            0.010873,           0.0013569,             0.89484,             0.92156,             0.94994,             0.73971,            0.014101,           0.0051786,           0.0010993,           0.0027141,           0.0027141,           0.0027141
                 287,            0.019134,            0.010934,           0.0012086,             0.89268,             0.92409,             0.94994,             0.74018,            0.014097,           0.0051785,           0.0011022,           0.0026864,           0.0026864,           0.0026864
                 288,            0.019614,            0.010819,           0.0018792,             0.89964,             0.91632,             0.94991,              0.7406,            0.014092,           0.0051792,           0.0010997,           0.0026589,           0.0026589,           0.0026589
                 289,            0.019312,             0.01084,           0.0013452,             0.89284,             0.92348,             0.94985,             0.74102,            0.014088,           0.0051794,           0.0011015,           0.0026316,           0.0026316,           0.0026316
                 290,            0.019441,            0.010667,           0.0012943,             0.89208,             0.92354,             0.94968,             0.74156,            0.014084,           0.0051794,           0.0011022,           0.0026044,           0.0026044,           0.0026044
                 291,            0.019368,            0.010782,           0.0012599,             0.90584,             0.90962,              0.9496,             0.74138,            0.014078,           0.0051799,           0.0011076,           0.0025775,           0.0025775,           0.0025775
                 292,            0.019269,            0.010802,           0.0013042,             0.91431,             0.90235,             0.94953,             0.74145,            0.014073,             0.00518,           0.0011136,           0.0025507,           0.0025507,           0.0025507
                 293,            0.019195,            0.010836,             0.00157,             0.89405,              0.9229,              0.9495,             0.74159,             0.01407,           0.0051805,           0.0011191,           0.0025241,           0.0025241,           0.0025241
                 294,            0.019294,             0.01076,           0.0014196,             0.91211,             0.90525,             0.94953,             0.74202,            0.014068,           0.0051797,           0.0011252,           0.0024977,           0.0024977,           0.0024977
                 295,            0.019109,            0.010832,           0.0015319,             0.89288,             0.92516,             0.94965,             0.74227,            0.014066,           0.0051796,            0.001127,           0.0024714,           0.0024714,           0.0024714
                 296,            0.019016,            0.010665,           0.0013641,             0.91299,             0.90514,             0.94958,             0.74246,            0.014061,             0.00518,             0.00113,           0.0024454,           0.0024454,           0.0024454
                 297,            0.019088,            0.010719,           0.0013202,             0.91293,              0.9067,             0.94971,             0.74202,            0.014057,           0.0051808,           0.0011333,           0.0024195,           0.0024195,           0.0024195
                 298,            0.018992,            0.010597,           0.0014664,             0.91329,             0.90655,             0.94966,             0.74214,            0.014051,           0.0051824,           0.0011378,           0.0023939,           0.0023939,           0.0023939
                 299,            0.019007,            0.010535,           0.0011671,             0.91268,             0.90688,             0.94979,             0.74251,            0.014049,            0.005183,           0.0011488,           0.0023684,           0.0023684,           0.0023684
                 300,            0.018983,            0.010796,           0.0014416,             0.91203,              0.9066,             0.94941,             0.74219,            0.014044,            0.005183,           0.0011552,           0.0023431,           0.0023431,           0.0023431
                 301,            0.018916,            0.010663,           0.0014883,             0.91195,             0.90696,             0.94942,             0.74269,            0.014043,           0.0051827,           0.0011612,            0.002318,            0.002318,            0.002318
                 302,            0.018887,            0.010677,           0.0012659,             0.90209,             0.91627,             0.94932,             0.74275,            0.014043,           0.0051826,           0.0011649,           0.0022931,           0.0022931,           0.0022931
                 303,            0.018855,            0.010681,           0.0013492,             0.90263,             0.91628,              0.9494,             0.74322,            0.014045,           0.0051833,           0.0011685,           0.0022684,           0.0022684,           0.0022684
                 304,            0.019052,            0.010631,           0.0013034,             0.90336,             0.91529,              0.9495,             0.74309,            0.014048,           0.0051831,           0.0011761,           0.0022439,           0.0022439,           0.0022439
                 305,            0.018803,            0.010491,           0.0012615,             0.89587,              0.9229,             0.94948,             0.74334,            0.014047,           0.0051842,           0.0011826,           0.0022196,           0.0022196,           0.0022196
