               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.016306,           0.0079616,           0.0037572,             0.95853,             0.95621,             0.98319,             0.79867,            0.018869,           0.0076946,           0.0035688,            0.001266,            0.001266,            0.001266
                  91,            0.015988,           0.0081506,           0.0036387,             0.94931,             0.95589,             0.98019,             0.80192,            0.018645,           0.0076881,           0.0035797,           0.0012202,           0.0012202,           0.0012202
                  92,             0.01605,            0.008083,            0.003705,             0.95517,             0.94978,             0.98105,             0.79845,            0.019021,           0.0077089,           0.0036432,           0.0011787,           0.0011787,           0.0011787
                  93,            0.015725,           0.0081378,           0.0033171,             0.97911,             0.94888,             0.98181,             0.80256,              0.0189,           0.0076187,           0.0031047,           0.0011414,           0.0011414,           0.0011414
                  94,            0.015575,           0.0076133,            0.003744,             0.98153,             0.94293,              0.9828,             0.80407,            0.018866,           0.0076665,           0.0032121,           0.0011084,           0.0011084,           0.0011084
                  95,            0.015556,           0.0077078,           0.0037985,             0.97625,             0.94698,             0.98267,              0.8081,            0.018759,           0.0075316,           0.0030079,           0.0010797,           0.0010797,           0.0010797
                  96,            0.015901,           0.0080418,           0.0037213,             0.97208,             0.93529,             0.98283,             0.80668,             0.01861,           0.0075944,           0.0032004,           0.0010554,           0.0010554,           0.0010554
                  97,              0.0156,           0.0079725,           0.0032941,             0.94874,             0.97562,             0.98216,             0.80144,            0.018707,           0.0076888,           0.0027709,           0.0010355,           0.0010355,           0.0010355
                  98,            0.015667,           0.0079123,           0.0034741,             0.95296,             0.95491,             0.98292,             0.79982,            0.018752,           0.0077503,           0.0034093,             0.00102,             0.00102,             0.00102
                  99,            0.015504,            0.007797,           0.0035882,             0.96758,             0.93885,             0.98131,             0.80207,            0.018759,           0.0076244,            0.003408,           0.0010089,           0.0010089,           0.0010089
